4719	-10819
-2784	12391
-3028	14343
2547	-2048
-2492	2858
19864	3462
-10336	-3385
11521	1716
-2618	1366
11546	1164
597	-12440
-3307	7363
-4841	657
-6596	-12970
-3224	633
9863	-8229
11801	-5518
-7422	-9435
-6466	5061
4813	456
-5918	-9532
14593	-3774
-7964	11483
-13432	377
4344	-4744
205	1928
19337	-18762
-3139	-17105
1710	8012
-2597	14277
8867	-5440
-6326	-3573
7722	-23224
7578	1892
-4462	-10519
15335	-7104
-14275	-3986
602	8795
1633	4234
15161	-17322
-9420	4377
7789	12007
8308	-5454
14422	-1716
3128	-328
5296	338
10322	-18271
6582	7511
-3681	1792
5539	-873
-8043	13070
-9122	7835
-6781	-1123
6938	500
-1078	5387
-12063	-168
-6878	10418
3100	-7492
4032	-895
3039	-327
127	3624
9996	10788
3832	4124
-1524	3058
-8388	13482
-3212	1913
-11207	-32289
3274	6844
8231	-14846
9366	865
7581	981
6080	-1708
6782	-9042
-11923	-5290
7135	-8405
2402	-3384
-14501	11191
-13572	-8197
8578	6970
10691	-14353
8213	-1746
96	5857
6888	-3307
14049	-17746
-26555	18338
-9167	12775
-6000	6476
4195	6087
8231	15489
2861	4059
-5294	7773
4549	4373
8568	-1830
4171	-1786
10169	2057
-20079	10133
-6946	-2151
7577	10639
1820	3431
3875	14463
-8818	-11792
-4956	-35757
-2351	11484
20141	6890
-2616	-18590
14106	12687
2803	-1555
-7432	-3127
-15581	17189
-17858	10221
-6274	9439
6462	8676
-167	-1888
8635	-858
11184	-13390
-3834	19302
-532	4868
-8197	22867
18518	-6213
5178	-32058
6532	-2440
-6954	535
-3493	1166
4268	2480
18077	-1764
18270	5585
1006	7137
5930	-7587
20034	11956
8489	10020
10580	-1183
3883	855
-6791	14214
20425	-6069
-9328	-6913
-418	6115
16075	11371
7353	-2774
5492	4776
14369	-944
4991	-10841
-18998	-16570
8934	-8230
-1005	338
7658	7724
-10610	1672
-8106	2405
1421	6687
-12932	-31205
12409	-19202
6181	-854
4230	5978
-4787	-3678
-5180	9836
13624	-3807
2539	13016
-3221	5394
-18092	5184
4273	-8247
6058	-3170
8734	-3124
-9943	3721
5449	-3553
31847	9539
18693	-8529
-14058	8453
2742	11766
-8035	-2232
17297	13137
-10748	3444
-6222	-1318
-5004	17077
10277	11889
-6264	-4359
5234	-15687
-1964	575
-6040	13054
13971	-12818
56	2779
-11319	8664
-2920	12237
9726	6865
126	3609
-3781	3033
4215	6248
11139	-3590
-2034	19120
-3240	-2014
-8497	1987
3405	-534
-977	13874
2211	-10639
5152	11213
-5893	1271
-36	-14020
9651	1390
-7437	4106
12905	-1963
-18582	-452
-3816	6624
4865	-3763
3388	-29597
10110	-3902
-11892	5432
-5883	-19205
2462	-1876
-6199	-22166
-10879	19264
33	-9197
-16573	10441
-1528	19630
5542	-15214
-1643	205
-7374	5648
1563	2478
-18781	5000
-3640	18178
3594	6473
-661	-14324
940	-640
-21404	6628
-15257	8308
-5445	-6725
-6370	-6665
11430	219
7302	-8346
-8485	1118
20497	4117
-11379	18642
4747	6473
13698	1724
785	-1839
5468	8014
4259	-6037
-6509	-22589
3009	9577
17332	-3568
-7672	1052
8254	1877
16253	-13857
-4621	-4127
-2211	-1200
-8273	335
1527	-1816
-23741	25065
-10835	1719
-6074	8159
-7168	6868
21015	12328
-15212	2223
17390	-18007
-16025	15811
1626	11758
12393	7535
-2907	-9593
-9450	10340
6158	4274
5618	5239
8459	8157
-4568	-12514
11615	-18054
-9284	-16215
2918	-13136
-27614	14068
6648	627
1006	6349
6251	2797
11037	1789
-2046	409
-6695	15608
-8912	3303
9330	564
-6447	-7600
3333	-30442
15713	-6278
-2113	-17250
4187	-10666
3222	1156
-4875	359
1711	-1996
-14275	-165
5571	9204
-14682	11397
-24907	39011
11033	-15700
-4277	10310
-4654	-1873
-6905	-1680
8235	13762
2961	-3592
-5171	-17214
-855	8492
5028	19265
11006	2331
2710	-12422
2869	5223
-4887	-2649
-522	2051
2233	-3420
14643	20804
-18152	11756
-3144	-816
-2619	-16070
13746	4859
-751	5473
9838	11208
-7534	-8353
-10599	13149
-11669	12283
22483	11065
-8760	-24182
-16760	12273
9212	5107
-14664	15613
21832	-3170
3699	12031
6648	3059
13971	271
-14761	5978
-720	5478
-6464	4345
7052	7112
7916	893
1852	1463
4836	6797
-8417	3026
2367	-4466
-8679	-20016
8188	-6558
-17393	320
-7762	-2787
10681	-11710
5819	5505
-18260	-9524
10816	1908
5048	-13055
8273	8776
5312	-5
11201	-34157
-14799	-10074
1668	3579
-4962	11802
