2	15105
2	4317
2	-8148
1	7622
1	8934
2	-6764
2	9024
2	9536
2	6408
2	11681
2	-5345
2	6686
1	-924
1	10621
2	4673
1	-11925
1	1777
2	-12475
1	-3192
2	-1661
2	1035
1	1459
2	2905
2	-1309
2	-8461
1	-12172
2	-8763
2	6789
1	-5127
1	10723
1	-4909
2	2585
2	10481
1	-1252
1	4242
2	2870
1	-867
1	-9830
1	-2074
2	-13609
1	13510
1	3129
2	-14278
1	2951
1	-4038
2	9608
1	12537
2	15298
2	11658
1	1233
2	14752
1	-20318
1	-3019
1	5881
2	-21601
2	12010
2	13390
1	6721
1	-18115
1	-16022
1	6015
2	5351
2	2239
1	-1681
2	14490
3	-12890
1	-4533
2	-6525
2	6337
1	-13030
1	-29348
1	-22120
2	5427
2	-11967
1	9568
1	14508
2	-4188
2	-6961
2	-1956
2	-13104
1	1195
1	-9036
2	13764
2	-5326
1	3793
1	-2794
1	2567
2	3952
1	12038
1	-17929
2	-18453
2	-5115
2	5691
1	-17943
2	-12188
1	-1906
2	6098
2	11913
1	-3925
2	1597
1	-1785
1	5139
1	4071
1	9277
2	-12954
1	6342
2	-24219
1	8557
2	-3895
1	8632
1	-18927
2	1943
3	-5050
2	13936
1	4320
2	14061
1	-2875
2	16562
1	7499
1	10879
1	-7742
2	11116
1	-11269
2	16094
1	8309
2	-15205
1	-19705
2	11162
2	-10733
1	-6097
2	10235
2	-9149
2	-15100
3	-10874
1	621
2	-3138
3	356
3	21426
1	7555
1	-5719
1	3900
1	-12462
1	8703
2	17400
1	2100
1	-2923
1	-1776
2	12068
2	-603
1	9084
2	-12160
2	12644
1	-9434
2	-9921
2	-1071
1	7248
1	7334
1	13872
1	-8192
1	-7944
2	15698
1	-6639
1	-3770
1	13170
2	-15545
4	4396
1	-4676
2	-12205
1	7375
4	-13556
1	5827
4	-627
2	-2839
1	-7554
2	-12997
2	563
2	-9190
2	-9661
1	-20742
2	-7039
1	-7479
1	-994
2	3328
1	-5887
4	968
2	-1405
1	-20259
3	-2604
1	-17513
2	-18
1	7494
1	7637
3	-449
1	-17466
2	-15828
1	9048
1	11710
2	-1111
2	15876
2	-13048
2	-10185
2	-5970
