3032	103
-9791	6360
-8128	-7501
-6794	9173
9409	10479
-4064	8491
6526	6496
-14218	7368
316	-637
28782	4045
33337	-4046
4874	-2564
2975	5932
1200	6639
-7636	4845
1993	-14211
-15483	3803
1639	-1853
-1530	-24127
26972	-1940
-10161	6847
4397	-3154
-3581	9230
-7097	-8551
40135	1894
-12382	16762
-4393	-248
-3881	-7239
1899	7267
-4857	8400
-12245	6345
-15578	5499
-7060	-2498
7156	244
2309	-2480
1399	1931
-7393	-13145
-3219	9589
2785	-1232
10271	357
-6605	-7785
-2348	5328
-3252	-15713
15366	7454
-5771	-1430
-3547	1211
-1805	-7972
-2269	3244
-3762	4811
-10808	3569
5438	-26566
-4291	8229
4119	-26338
13282	4599
-10822	2904
-336	-22369
2161	485
-8667	6090
-13575	9160
181	3556
1574	3534
9240	3542
-14612	13609
11101	-9177
652	8529
177	-1180
-15965	5180
-4483	7248
133	10970
-5496	5251
-5383	13142
-6038	-26039
-1217	2097
5753	-11366
-5459	8439
-15062	10702
-11478	3396
-1324	2095
-16429	4517
-2308	2442
-903	-1375
-9246	-1320
-1610	3822
-317	4828
-6676	-10088
-5888	-7429
7625	-1274
15587	-5000
-13133	-4130
9855	-25179
-9927	7573
-2830	-2427
-1879	-7873
9135	8818
-18059	11224
4145	-26207
-2161	9996
-590	-5164
-6424	-22569
-13613	4876
10019	-30413
-10527	2484
-1902	2536
2090	4829
1940	12159
1863	-1409
-5040	10667
-5715	-3660
-3123	6029
20216	-30619
1845	14403
3187	7125
-5152	-16021
16365	3170
-7390	5569
10780	-766
33345	-26720
14163	-1279
6189	9568
-12077	13409
-6731	5884
-4324	997
-9891	7125
20141	13360
-18167	1252
2506	253
-4721	9288
8834	-4241
2020	8173
14718	-2478
13528	-910
-13294	8214
-4648	-14181
-5957	-14392
-260	8653
-11558	-4360
17664	2826
15638	1923
-14372	13274
-7105	7580
-13678	7928
7751	-15165
1565	-5244
-1796	6877
-1883	9152
-6630	1054
-16579	-14206
11302	8407
3255	3290
-21373	9445
-9257	-15467
-1319	4605
-7428	6606
2853	-11417
2607	2223
-7668	-3251
-3742	-27180
-5261	-8500
7916	1981
13425	-4203
11804	-26195
-16795	-2722
-3005	597
1067	5143
-3115	2251
20658	-2356
-2217	4188
83	5255
11995	-29946
-192	-25913
7488	-14917
19342	-3648
2667	-690
-16555	13025
12143	-4312
-5789	20681
4359	9157
-7691	-20910
3957	9621
3606	-2280
3145	-4671
5956	6454
14358	-7908
-6781	-4607
1888	15197
9341	1974
-11559	18046
-2713	14168
3689	-4200
1218	2960
-1665	3757
-3478	8584
-6432	6271
-7803	2460
-12319	4363
-4810	-4618
-6859	2971
-8699	-503
20648	-10591
-694	5469
-4808	8012
-8047	-11397
9289	3117
-10460	3970
10870	2366
2425	13142
-3415	7812
-7821	9689
3270	-3139
-5325	9806
4109	-27709
9294	3317
-12314	22007
561	-14388
-5168	8303
2484	-12324
27615	6895
-479	6167
-1357	3402
-18951	1102
3160	-14927
-6722	11780
-2241	740
-2445	2416
1459	-1175
-11856	-538
12048	-13785
-11794	11090
1717	14495
4525	6989
-9799	7641
-14670	4779
-11674	-8549
32416	-12248
-3074	-590
-9371	2657
-3787	-6231
-3351	15031
735	9470
-215	4374
-8094	11168
-4340	1752
-207	4464
-891	11246
-9013	4877
-1378	4027
-1444	11136
15561	-2106
-9125	4652
-5546	11349
13271	1945
30250	-32889
-2664	-1304
-3241	-5349
4673	-24122
16660	75
-12284	8605
10988	13658
768	495
13317	1604
-1192	13957
6992	13927
7174	3104
8349	-26575
-1031	-7687
-5886	9315
-15285	11062
-7000	16800
-14672	5753
-6180	4346
5551	245
-6826	3447
-684	-1655
959	7688
-1652	-18219
-8622	4063
-5249	-11618
-2450	7859
-9170	1526
9902	117
76	4301
-2120	5568
-8096	4675
-1671	3034
-7397	2039
-7052	3212
-2704	341
700	3554
-7451	791
23643	-27080
-7044	5374
-8771	4567
11518	11087
-2367	12739
-11086	-959
-454	-18163
1553	9236
3305	6268
5959	-3543
7738	-13193
-12305	-14746
