1390	13262
-6534	5338
9196	-5332
14876	-4841
4643	20637
10691	-4620
5556	-6237
-5003	-4012
-4991	6928
2791	29356
-3231	-8429
-4796	1351
-3357	-3112
16172	-467
1706	-10102
-5801	-11983
1261	-11518
30633	-3947
-6835	-1714
2436	-2196
-6277	18225
11089	-8424
-2484	-1711
-3269	-17076
585	-3889
2373	-7623
-2758	-3064
-17131	-165
135	5867
6205	26413
1437	-2583
10082	29810
-14131	-1778
7977	-2543
196	-15626
-21611	-5127
-2373	-9040
-21381	-6794
-2454	18675
-20075	5745
4712	11699
-3512	7528
-16318	-5381
4815	20856
2780	-8897
-21515	-8446
2595	-5035
-46	9281
-2141	-8622
7337	-8599
-14137	526
8111	-3133
591	-9078
-6704	2650
7361	-6242
-210	-6763
2223	-11386
-2583	-272
4086	3386
-2667	2365
527	-4333
-10334	-1118
-5237	11792
6812	16297
4576	704
-24134	29462
7882	7834
6527	34141
16501	-3686
-15185	-3153
7129	-2948
-7496	-6708
5037	-882
-5882	-6484
5774	-8726
-5006	-7420
-787	-1575
-3997	-12422
-13700	-5630
-9205	-3087
-5170	-8802
-3569	-2404
1613	-1343
21920	-5744
-2109	-6811
7217	-4255
17668	3593
-2870	-7655
14989	-6985
1314	2401
678	-4764
13367	-3879
9723	13718
-1328	-5577
-11637	7854
-5734	38082
7738	-2966
-1980	-7840
-4060	9213
-5930	-1788
16803	-3717
8073	17392
-3432	-4853
2283	6328
-8227	12025
-3142	15389
-16771	2666
-3802	-8030
-13767	-4574
11907	-8174
-2457	2106
-9465	-4801
824	-11087
-14226	-4890
-1811	-548
8597	-9778
-2992	-4222
-6254	-7024
14901	-3382
878	1466
-20491	392
-14195	212
4287	-169
4018	-2758
-2124	19621
-4418	-6683
5405	-8402
1372	-3754
2291	-5756
-11335	-4123
512	-9730
28097	-2733
1863	-5277
18441	-5503
-2240	32348
2712	-3087
-7467	-7967
24544	32201
8285	-2894
-6939	15467
5131	-11602
-3139	17042
-3532	-12873
-13342	20936
-27693	-13815
3782	3905
-1055	-8191
12643	-2032
19693	-956
14474	-9441
10518	-11981
19244	-624
-17805	-8457
-10774	269
10306	4567
5038	-11773
6797	-13048
580	-2710
1133	-15859
-4644	9140
963	1826
2853	-5666
2518	-9066
-16572	-5608
-15081	-4175
-4485	14140
28648	-4503
-3362	3955
-814	-19146
-2918	-12158
4288	-1578
-5218	17318
13695	-2105
4640	7945
-1530	3987
6880	-6589
2635	-1311
-5560	1997
-15000	11154
12019	11973
-1051	-7517
-18241	2396
-64	18706
-4521	-12753
-17295	-15998
-25869	13965
5065	-7010
4672	-1448
-8692	26865
-9740	1446
-263	-5098
9802	-6478
-2423	-1324
-6861	-12803
-12346	-1082
1709	-11385
24907	-7997
4462	-4769
-4972	-7092
-3555	-5265
36789	-5506
-3195	-3878
5933	16474
377	-7894
-22767	-1481
-21159	-4348
-8083	20193
-3979	-2739
-2147	-4793
-1033	-8105
8257	4833
-916	21967
1442	-7858
-2564	-10816
16534	1529
5395	-5415
7071	-7923
2203	-4285
-869	4361
