1	5916
1	-17445
1	-19688
0	4649
1	-752
0	-13678
0	9369
0	4864
1	-1562
0	10292
0	-45981
0	3657
0	10465
0	6559
0	9615
1	1086
0	9376
0	11291
0	4636
1	-18946
0	13155
0	-13452
1	-19299
1	4051
1	8687
1	-10791
1	-7452
0	8873
0	6169
1	-1905
0	-6990
1	-574
0	7456
0	6176
1	1907
1	-25988
1	-954
0	4436
1	-222
1	-41036
1	-12578
1	4476
0	8196
0	9135
1	2575
0	9747
0	6017
0	-4193
1	1964
1	-8142
1	1275
0	-13665
0	6180
0	-6843
1	-14298
0	8382
0	5463
1	2431
0	9432
1	2014
0	1667
1	5714
0	7295
0	5340
0	-12386
1	-8284
0	4534
1	-41129
1	2223
0	10280
0	-13754
0	11321
0	12277
0	8512
1	-15090
0	7460
0	8829
1	-12977
0	6282
0	4670
1	2302
0	-6683
0	5605
0	6497
0	8244
0	7029
1	952
1	-35512
0	11331
1	-16039
0	-1053
0	7256
1	-24840
1	5329
1	-6988
1	-827
0	6689
1	-1398
1	-15940
1	-23409
0	3143
0	10955
0	12244
1	130
1	6675
0	2946
1	2257
1	5996
1	8132
0	13419
0	10696
0	11044
0	7169
1	2088
1	-657
0	9595
1	-11285
0	5118
0	8498
1	1320
1	4444
0	7876
0	3232
1	1364
1	-5845
1	-7665
1	-12053
1	-9100
0	8024
1	2281
0	7968
1	-38494
0	1764
0	11178
0	10984
0	7832
0	10191
1	-2121
1	-286
1	-2546
1	-2770
0	8764
1	-4768
0	10268
0	8330
1	-7586
0	3843
0	9454
0	2748
0	4841
0	-8489
1	-12018
1	-13268
1	-4723
0	4986
1	-11554
1	3654
1	3039
0	-6344
0	6585
1	-12037
1	-6476
0	1380
0	6908
1	-3552
0	6672
0	9760
1	811
1	5288
0	1362
0	7381
0	2003
0	1395
1	-5727
1	2782
0	4088
0	-20728
0	7982
1	154
1	-3008
1	-19915
0	3230
1	7489
1	-3970
0	7643
0	10260
0	8799
1	5455
0	6536
1	2717
0	4510
0	5623
1	-28990
0	-4144
1	1061
0	9886
0	5633
0	9376
1	-4225
0	7254
1	-10148
1	-8128
1	-20286
1	1384
0	8892
0	3060
0	5644
1	521
1	-8613
1	-17484
0	8900
0	4518
0	8458
1	-45
0	10005
0	8903
0	958
1	-6696
0	-328
1	4062
1	198
0	3141
1	2518
1	4560
1	769
1	-777
1	6115
1	-615
0	-3049
0	-4732
0	-19096
1	-8324
1	-22905
0	9091
0	10699
0	6551
0	478
1	-7363
1	-4503
0	6057
0	7409
0	-23153
0	-22493
1	3051
0	7047
1	-18971
0	-3002
1	-259
0	5563
0	7030
0	3406
0	6933
0	6589
0	8294
0	10046
1	4157
1	-8133
1	2640
0	4842
0	-1252
1	7978
1	3634
0	-5623
0	-15253
0	-749
1	-4614
0	4512
0	11780
1	2611
0	6819
0	5384
0	8099
1	-26047
0	6397
1	-16505
0	10258
0	5083
1	-2051
1	-5747
1	4935
1	-7935
0	6090
0	8275
0	3773
0	5768
1	3467
1	-36332
0	9375
0	-4400
1	3932
1	-31751
1	-9101
0	7698
0	-6539
1	-418
1	83
0	8804
0	9493
0	9613
0	-20034
0	12090
0	5447
1	3173
1	986
0	9893
0	-9919
0	-13683
0	5108
0	3111
0	6438
1	-1624
1	6332
1	1166
0	-9120
0	6307
1	-20940
1	-47
1	3290
0	7358
0	10586
0	7795
0	11146
1	4610
0	4367
1	5111
1	6538
0	4281
1	-1244
0	-5285
0	-9415
1	-29562
0	5873
1	5728
1	5085
1	-18134
1	-16158
1	3405
1	-4426
0	3584
1	6194
0	-11490
0	7514
0	5481
0	6144
0	5504
0	6875
1	3809
0	13177
0	5657
1	-35667
0	5176
0	6508
0	6255
0	10751
1	-339
0	8141
1	3932
0	7527
1	-2674
0	10009
1	-206
0	3636
0	8695
1	-6917
0	8232
0	4980
0	10177
1	-4935
0	8852
0	6106
0	8253
1	4366
1	-18278
1	4576
0	10497
0	5967
1	5768
1	1563
0	9835
1	-17187
0	9471
0	3910
0	-1984
1	2412
0	-8316
0	5844
1	-9181
0	3617
1	10577
0	-13481
0	6178
0	10989
0	6514
1	2853
0	11506
0	8023
1	840
1	8412
1	-4116
0	-1265
1	-726
0	8108
0	6232
0	-13221
0	3180
1	-14832
1	-23790
1	2304
0	-2555
0	818
1	-23344
1	3274
0	6806
1	-7204
0	8298
1	-20619
0	10934
0	519
0	1572
1	7123
1	-7039
1	2410
1	-7447
0	5412
0	6851
0	12529
0	8856
0	7865
1	2519
0	4316
1	-4037
1	-12394
1	779
0	8758
1	353
0	11522
1	1041
1	1192
0	5873
0	2327
0	7552
0	4818
1	5606
1	5568
0	4172
1	-12817
1	-430
1	860
1	-10639
0	6870
1	-15348
1	-17824
1	-3228
0	7551
1	-5846
0	6572
0	-1173
0	6942
0	10856
1	-1369
0	11432
