1	1
3	1
5	1
5	1
7	0
8	0
7	0
8	0
8	1
3	1
2	1
2	1
4	0
1	1
12	0
10	1
19	1
3	0
2	1
15	1
3	0
11	0
5	1
4	1
1	1
13	1
3	0
4	0
8	1
18	1
4	1
3	1
10	0
3	1
3	0
19	1
16	1
3	1
4	0
15	1
14	0
19	1
4	1
5	1
8	1
13	0
5	1
11	1
19	0
5	1
13	1
4	0
3	1
4	0
2	1
12	0
1	1
10	0
13	1
4	0
1	0
1	1
12	0
7	0
10	0
4	1
4	0
4	0
1	1
11	1
8	1
5	1
8	1
10	0
3	1
3	1
4	1
8	1
12	0
4	0
3	0
4	1
3	0
1	1
9	0
4	0
19	1
4	1
7	0
4	1
5	0
1	1
5	1
4	0
2	1
3	1
3	1
3	1
12	1
5	1
19	1
15	0
17	0
10	0
2	1
5	1
12	0
1	1
5	1
4	0
15	1
5	0
12	0
7	0
7	0
5	1
3	1
3	1
3	0
11	1
13	1
7	0
19	1
11	0
1	1
1	0
11	1
19	1
12	0
12	0
1	1
19	1
11	1
1	1
1	1
17	0
17	0
1	1
5	0
11	1
8	1
11	0
10	1
1	0
1	1
1	1
1	1
4	1
2	1
2	1
10	1
4	1
3	0
4	0
16	1
5	1
19	1
19	1
4	1
2	1
11	1
1	1
7	0
19	1
11	1
5	0
17	0
19	1
1	1
4	0
1	1
3	1
12	0
11	1
10	0
10	0
13	1
3	1
11	1
3	1
10	1
4	0
19	1
1	1
4	0
5	1
4	1
12	0
4	0
3	0
4	1
4	1
3	1
3	0
3	0
4	0
1	0
5	1
7	0
7	0
3	0
4	0
10	0
14	0
5	1
7	0
10	1
3	1
3	0
5	0
12	1
17	0
2	1
4	1
5	0
1	1
19	1
11	0
3	0
4	1
1	1
1	0
4	0
10	1
17	0
5	1
13	1
3	1
3	1
5	1
19	1
11	1
19	1
10	0
7	0
1	1
1	0
12	0
4	0
1	1
5	1
1	0
7	0
1	0
19	1
3	1
17	0
3	1
1	1
1	1
3	1
5	1
12	0
5	1
3	1
10	0
3	1
1	0
4	0
11	1
12	0
4	1
10	1
2	1
1	1
4	1
4	0
12	0
5	1
1	1
3	1
11	1
4	0
11	1
10	1
5	1
18	1
11	1
1	1
10	1
17	0
3	1
10	1
4	1
8	1
3	1
4	0
3	1
19	1
1	1
12	0
19	1
4	1
11	1
3	1
5	1
5	1
19	0
3	1
3	1
5	1
17	0
1	1
11	1
17	0
3	0
1	1
13	1
11	0
11	1
19	1
1	1
19	1
7	0
5	1
19	1
1	1
19	1
3	1
8	1
4	0
10	0
17	0
8	0
3	1
3	1
2	1
4	1
1	1
19	1
4	1
3	1
3	0
4	0
1	1
1	1
10	1
1	1
7	0
8	1
12	0
10	0
19	1
3	1
4	1
5	0
5	1
8	1
10	0
5	0
3	1
2	1
3	1
12	0
16	1
4	0
4	1
4	1
4	1
2	1
1	1
3	1
3	0
10	0
1	0
4	1
1	1
5	1
18	1
