6170	4491
-9044	5332
-10506	1391
10881	1380
-6219	-7724
1117	5471
2058	14830
7451	5662
-13797	5666
19048	5694
-4487	5299
-946	5683
-65739	1794
5986	5671
-2847	6728
-3388	-9630
-3696	-2053
-7388	5211
-5217	5663
-4379	3988
70	5364
10292	-1944
-3348	3141
-3028	-2790
273	5070
-5154	5223
-2378	-26778
23543	-33139
-2139	837
-11364	-8644
-5962	5666
9688	5667
-28	6920
6413	-32974
-4998	-1011
-16798	5352
13838	4836
15278	723
-11942	-284
-1488	-17451
3421	-7781
921	5264
-3864	5667
-1755	4806
-7441	5503
3707	5598
25899	-16998
8284	2127
3400	5707
-9264	5386
1727	9349
-5824	5393
5986	-9126
8418	-4930
128	3296
75	-8429
-4653	2741
23453	5072
2298	5374
-3275	-1719
3353	3252
-8147	5397
-4076	-10194
8616	-10576
-4411	6832
3492	1764
1936	4716
2706	5744
-12831	5666
-2624	5666
-21545	4606
9132	3468
51	2635
39842	41
18357	-21973
17973	-59353
3403	-6506
-3912	5624
-786	2570
2828	5666
6806	5505
-6367	4907
14061	5658
-13109	5667
48	5593
6350	5585
-14362	5636
-8435	2669
24990	5463
-1612	3692
-778	5352
-4949	4836
8440	5348
10731	7200
-13428	5306
-9735	4303
12571	-3644
-9202	5655
6041	-8388
-3729	6572
330	5668
-8062	4295
2505	5393
-8175	-9011
-1360	5434
874	5124
-6618	4714
-18071	890
8007	-2139
-5404	3591
11662	5653
-3321	5845
-11578	-82
13144	-14019
11119	2664
-3817	5470
-4975	-493
-13509	4904
-7286	1252
-2819	4623
-11401	5951
-9745	5043
-3944	8740
3268	5470
-3908	1795
236	7578
1320	4969
13454	-7609
-7177	5666
-7808	5666
-2907	-2247
-4281	4945
-21266	5662
18959	-2045
22959	-3052
-12482	4173
11623	208
-5146	9270
9711	-8942
-154	1621
-4054	5258
-2216	-13996
1099	5372
1439	804
1100	-7578
7970	-15608
-3241	3579
-2874	-11214
-12535	5557
8768	4171
11489	5314
-647	5622
4913	5413
11703	5573
6668	5630
-2464	-4000
-6210	5779
5428	4511
-2448	5905
578	-1969
767	1748
-4371	-21832
-9954	5477
11687	-4984
2566	4130
-2498	-6672
11184	-4118
1160	3325
-6791	7682
7928	-120
750	5953
13887	-9846
628	-9427
-7074	5360
