5401	1658
-13144	3449
-6769	-1924
-3454	7031
9593	5240
7484	8822
-7407	-12669
-3330	3449
3846	-9088
9951	15985
-4716	-7297
-13895	1658
-3723	-133
-1175	-3715
4225	5240
7469	1658
6120	12404
2236	1658
-14255	3449
-4603	3449
9322	5240
-7771	-133
10310	-3715
1712	-5506
4282	5240
8299	7031
-804	-3715
1537	-133
9556	-133
-3047	3449
5426	3449
1267	-133
-2277	-3715
6537	5240
-5101	3449
5177	-3715
-2023	-5506
-9904	-7297
9086	1658
-19579	5240
6595	-7297
3267	7031
-24144	3449
1011	-7297
10232	7031
3008	12404
-9226	-1924
8936	-10878
9617	3449
171	-18042
6577	1658
2356	-19833
-387	-10878
7461	8822
-25616	-12669
7725	-3715
5447	-1924
-15314	-5506
-27756	-46697
-8124	8822
-8571	-3715
3356	3449
18	-3715
7766	-1924
-525	-3715
10477	24940
2891	8822
-4144	3449
8670	1658
8964	3449
4438	7031
2094	3449
2467	-10878
9057	5240
3959	1658
3656	-1924
4150	1658
5324	1658
778	1658
-22	-133
7638	-10878
6947	3449
6946	5240
1387	1658
7779	-1924
10240	10613
620	-133
-520	-1924
6020	-3715
8519	-7297
2112	7031
-11275	7031
10379	-133
-15662	-133
-3558	-1924
-14350	-3715
2755	7031
-2348	3449
-23934	1658
-4730	1658
1120	-3715
9450	-3715
4977	7031
6903	14195
-9704	5240
6192	12404
-9862	-30579
5918	-5506
-26444	-41324
10359	12404
-61825	-53861
-7566	5240
3522	-5506
4236	-5506
-833	3449
6826	7031
3997	7031
8107	8822
-12597	-9088
-6417	-133
10407	-3715
-24	-3715
-11983	-19833
-3939	7031
6159	5240
-40	-1924
-414	8822
-716	3449
-4490	-5506
8117	3449
7982	-5506
2632	10613
-21801	-5506
372	-133
6543	12404
-8112	-16251
9547	3449
2211	-5506
5969	1658
10193	12404
4980	-7297
-665	5240
8286	10613
6713	12404
5790	-133
-4244	10613
9301	8822
-23483	-30579
10488	7031
10361	14195
3285	5240
5310	-5506
-10075	-10878
3038	-1924
6877	-3715
4456	8822
7908	3449
-702	7031
2341	-133
1038	8822
-1452	7031
3897	3449
3423	19567
-8245	-133
1260	-7297
7729	-10878
-1839	-3715
-719	5240
-1346	1658
6292	3449
6256	3449
-15298	-1924
7612	7031
5835	-133
-17125	-41324
10325	10613
6926	3449
4530	-133
10012	3449
4363	-5506
6996	-3715
8938	5240
454	-3715
-2285	-3715
-8278	-3715
2416	-1924
1859	8822
9344	5240
8597	8822
3346	5240
7402	-1924
9833	5240
-4733	-1924
1632	-133
-24440	-133
6166	-3715
466	-9088
6974	7031
8832	3449
2956	-3715
-12432	-18042
-4761	1658
2302	-3715
-3031	7031
3610	3449
-245	-3715
2740	1658
2519	-1924
1564	7031
-2375	-1924
10492	-7297
10027	-1924
1891	-5506
-16839	-32370
7817	5240
-35696	-48488
-11889	-7297
8761	10613
5919	-133
-1606	-25206
555	-7297
-18177	-3715
-4703	-133
9647	5240
1601	5240
7025	-5506
780	10613
2251	12404
-16113	-5506
-775	-5506
-1317	-133
4166	5240
-873	-7297
5760	10613
-450	1658
-8933	-7297
-21597	-133
32	10613
3560	5240
9370	7031
7996	-10878
5164	-3715
4881	-133
6378	-1924
10469	-133
8427	15985
8162	7031
5258	7031
-1766	-12669
9422	7031
5145	-133
-7159	-3715
7278	-1924
1006	-10878
3918	-7297
2893	3449
7183	3449
-3812	3449
-14533	-7297
3136	1658
6394	-1924
7097	5240
-5555	-1924
-1687	-12669
6431	-1924
6739	12404
1813	-3715
6169	-3715
-10332	1658
1141	8822
-11796	10613
10067	5240
10374	19567
9207	-133
4016	3449
-7836	1658
-5227	3449
6056	1658
-3154	-23415
551	-133
4969	8822
508	3449
-14431	-133
8098	-1924
-978	-1924
-11602	1658
2718	-12669
8626	5240
10291	10613
-15870	-133
5376	7031
-10422	-3715
2632	-9088
-1047	1658
7658	1658
-4097	1658
5444	5240
-19495	10613
111	-1924
3164	-7297
-7666	-3715
-22274	-9088
-4940	5240
1575	5240
1490	-3715
-16468	-32370
9820	1658
6897	-133
-18410	-32370
5592	-5506
-409	28522
7934	12404
7682	7031
-2170	-1924
7254	-1924
1001	-5506
4494	1658
-578	-9088
5826	-3715
-1400	7031
1952	-3715
-7557	-1924
4365	-9088
-1752	5240
10445	3449
-13123	-28788
2823	1658
5414	-1924
3461	-10878
4432	-133
4543	-5506
