14641	-12942
1281	-10296
-2705	11563
-6514	4868
-12266	142
1872	-1727
-216	-243
1014	-13003
-12547	-11548
-7356	-668
20089	10245
-2187	-5853
-2182	-17908
-6129	-5053
-4301	-5852
-4182	19750
-10719	-1384
-15919	3535
-833	-7771
4487	1807
-393	170
-6845	-11916
-3227	4080
-2086	-2748
-1760	2829
9054	8478
-1285	-5861
-2217	4885
22536	-14356
-8719	7225
18293	-6112
4113	-9296
-4638	10784
-1765	-1538
-12345	-6872
-7417	3798
-263	17586
15168	-11782
-1930	-6070
7496	6615
475	-8787
-7407	-10050
-412	-4085
-8215	22470
26049	-3511
-16862	24641
-4990	3677
-6293	-2443
-3160	-6310
2235	-3888
-1972	13504
-5747	2606
2177	-2406
-3117	-4954
-4203	-3544
-3129	-5114
2439	11947
5507	-6936
-1490	-1753
44896	-1765
1526	3518
-4098	-2860
-6220	-5117
-1572	2817
1500	20084
6311	-1524
-4048	13004
-13809	36768
1175	-8288
2981	-5193
-1267	-9450
-3432	-2388
-1062	-7912
-8609	-4947
-11228	33259
-3409	3338
960	9519
55715	-331
-2261	-4180
-10003	5717
-103	-2247
-18500	-11096
-879	4097
-2981	-5594
-4820	13682
-3444	-3649
1254	9907
-7954	12521
-3376	-1553
-11347	-3710
7356	3059
985	306
-5042	-9384
-7964	17759
1448	-3483
-7803	2594
2998	-1309
3834	-8760
3535	-3498
3185	-6823
31824	-17
-4025	-10466
-2291	-5871
5411	-641
-2660	22749
-130	-6839
-249	14576
-4712	-2508
-2210	11873
9374	-9316
1228	-8501
1608	-12648
-14692	249
3707	-8592
-4639	-2782
2785	13987
-5031	-6262
3798	205
-5206	-6316
3993	-7605
-59	8554
-721	-556
-1913	-3528
6144	-1808
2156	-15264
-4130	25774
-1161	-4020
-6624	-11522
13	-291
-3387	-5061
-1722	-5500
5957	-1324
-16333	-12235
8001	-4338
-11396	22875
5552	5744
3229	-907
8401	-2149
-8982	-7133
3770	252
138	-8946
-828	13591
7376	1712
-5661	-8088
3532	-8271
-3907	13540
2159	-4550
-5949	-14860
18167	-1189
1264	13200
-7017	1342
-15488	32974
1181	-1469
-1398	-2466
7207	3639
-5547	5034
4510	-15006
-4491	14982
5486	12149
1210	-2550
-362	3133
-4530	-5964
-443	5284
-8178	-3294
-8812	11614
1124	-6009
-15701	4215
71	-2954
-1197	-9044
2900	-7652
-1585	-9072
5378	-4866
-16899	5864
6450	-12608
8812	520
1467	1827
6358	7576
-1592	-592
-1749	670
5629	8601
-6470	23377
-5575	-738
2144	11932
-880	-3059
-863	17976
100	-5354
1153	22594
-5621	7151
11080	-5370
35427	2741
1414	14749
-18113	-826
-4751	4543
9141	-610
-2227	5368
174	-6126
6309	-6426
-887	-2878
3174	5847
3260	19852
-2661	-6809
-6686	-8245
-1511	13793
22058	2592
-2329	20916
-2939	-4996
-6242	-5256
-2475	-10961
5246	16785
5423	-2652
-18	-6247
-3839	1507
-10415	7754
276	-10488
-3706	-9962
-7059	12951
38	-5637
-5063	-14596
2745	15651
-5194	-9036
-3806	773
8990	14484
10627	2281
5388	-12567
-556	-9051
-2545	24107
-6737	22652
9914	-917
-5753	-7089
-2897	-3773
-9158	-8510
2702	11029
-4677	-1230
-2579	-6708
-4228	-5396
6090	952
-2123	-5065
3503	-3255
-288	-6034
682	-10143
5049	-486
-3584	30596
5104	-9540
-3571	2055
-2651	-10045
9508	-16002
-6281	23257
628	-14177
1379	-709
12186	163
3958	1892
-3554	2067
34681	6675
1530	-5853
183	4084
5976	-3921
1570	5808
-2190	2740
-8838	-10470
3012	-5951
872	-8914
-5231	-298
7959	3966
3361	2604
1125	-4117
-216	27
-6218	-4094
-3001	-6474
8163	-9341
